src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,flow_bytes_per_sec,flow_packets_per_sec,flow_iat_mean,flow_iat_std,fin_count,syn_count,rst_count,psh_count,ack_count,urg_count,packet_length_mean,packet_length_std,label
192.168.98.11,10.0.54.173,4654,25,TCP,202.11079571461082,85,7,10256,844,54920.37157517147,455.1958725149347,2.196856475158813,0.6968644768910066,0,2,1,2,85,0,120.65217391304348,24.132777846266286,BENIGN
192.168.179.109,10.0.167.89,45321,3389,ICMP,6401.63749882893,262,135,711473,0,111139.22025890279,62.01538279426543,15.798583182800275,5.457006843450292,1,0,0,0,262,1,1792.1234256926953,88.95286917136646,DataExfiltration
192.168.9.2,10.0.162.188,1253,22,ICMP,982.5000980206465,25,10,17364,6945,24741.982264401937,35.62340611518646,28.071431372018473,3.896519239233035,1,0,1,1,25,0,694.5428571428571,138.91832578315308,BENIGN
192.168.218.11,10.0.99.200,57293,993,TCP,329.05284665719597,65,14,69074,14877,255129.23183265855,240.0830164593635,4.165225907053114,1.4103212921413757,1,0,0,3,65,1,1062.6708860759493,212.53818176132842,BENIGN
192.168.136.129,10.0.220.198,56366,993,ICMP,99.0289871359155,48,29,66410,40122,1075765.8245437446,777.5501116084212,1.2860907420248766,0.5115630229817834,1,2,1,3,48,0,1383.5324675324675,276.70887392008166,Malware
192.168.140.149,10.0.139.44,35698,443,TCP,425.5774117090743,4,0,3435,0,8071.387027345742,9.398995082789801,106.39435292726857,23.66214552452498,1,2,0,3,4,1,858.75,171.76240560110227,BENIGN
192.168.147.197,10.0.51.11,3575,53,ICMP,552.9611011679425,3,0,1875,0,3390.8352613587094,5.425336418173935,184.32036705598082,45.853943053816785,0,0,0,1,3,0,625.0,125.01718660422974,BENIGN
192.168.117.134,10.0.58.44,46764,993,UDP,118.40872053032777,39,0,40636,0,343184.18287099036,329.36763293554054,3.0361210392391738,0.7588730853173973,0,0,1,0,39,1,1041.948717948718,208.39452346223226,BENIGN
192.168.13.47,10.0.87.62,34229,993,TCP,614.2320990627165,72,12,45089,7514,85640.26543104668,136.75612220230633,7.312286893603768,3.6051882815712584,1,1,0,2,72,0,626.2261904761905,125.2494550055879,BENIGN
192.168.21.47,10.0.208.101,29626,3389,UDP,221.54884317597163,2,0,2082,0,9397.476286284695,9.027354741868102,110.77442158798581,23.185508577451873,0,1,1,3,2,0,1041.0,208.23939955585763,BENIGN
192.168.14.56,10.0.228.81,58516,53,TCP,676.7956713489186,4,3,4958,3719,12820.708475729325,10.342855748542732,96.68509590698838,24.614577629301678,0,1,0,3,4,0,1239.5714285714287,247.94408394233983,BENIGN
192.168.227.115,10.0.15.192,9176,110,ICMP,63.27902114873021,59,55,15054,14033,459662.6096923067,1801.544934332278,0.5550791328835983,0.16911650164262443,0,0,1,1,59,1,255.14912280701753,51.03118189032376,BENIGN
192.168.147.151,10.0.211.25,54799,80,TCP,626.0562303490913,88,34,118930,45950,263362.9249373691,194.87067468679666,5.131608445484354,2.281851564348119,0,1,0,1,88,0,1351.4754098360656,270.29624191229976,BENIGN
192.168.161.76,10.0.177.184,28478,25,UDP,227.7515609320495,19,13,27450,18782,202993.12027017667,140.50397665352253,7.117236279126547,1.253592917674926,0,1,0,0,19,1,1444.75,288.957370269909,BENIGN
192.168.173.223,10.0.40.241,6837,993,ICMP,695.125909141849,55,12,78154,17051,136960.79911268599,96.38541610787209,10.375013569281329,1.8584738103537546,1,0,1,4,55,0,1420.9701492537313,284.19963041163817,BENIGN
192.168.172.199,10.0.112.247,54518,53,TCP,59.78594848212713,44,26,23278,13755,619426.4863268152,1170.8436811189226,0.8540849783161019,0.3865740469554624,0,2,0,1,44,1,529.0428571428571,105.80997461917133,Malware
192.168.143.92,10.0.98.66,56095,143,TCP,913.3273120039148,7,0,6759,0,7400.413752185075,7.664284104940897,130.47533028627353,49.6832770927165,1,1,1,2,7,0,965.5714285714286,193.1312759732483,BENIGN
192.168.167.96,10.0.218.17,19823,443,TCP,219.5529367024688,98,77,61684,48466,501701.3284102494,797.074284809747,1.2545882097283931,0.498006249104699,1,0,1,1,98,0,629.4285714285714,125.88647665758481,BENIGN
192.168.252.16,10.0.242.116,1355,25,ICMP,253.94570810579742,47,2,45008,1915,184775.7158410065,192.95462941860745,5.182565471546886,1.4613940735225608,1,0,1,1,47,1,957.6122448979592,191.52541559006033,BENIGN
192.168.173.208,10.0.176.24,4194,5900,ICMP,964.5237367988303,94,67,110874,79027,196885.77144847132,166.92176030249382,5.990830663346772,2.0716279499774166,1,0,0,1,94,0,1179.5093167701864,235.90309667140875,BENIGN
192.168.86.209,10.0.228.145,6797,22,TCP,801.7379212583563,82,29,61956,21911,104606.50266906142,138.4492326691764,7.222864155480687,3.203604850779724,1,2,0,2,82,1,755.5585585585585,151.11240107100093,BENIGN
192.168.236.189,10.0.66.42,14272,143,ICMP,79.61987813080195,44,36,11249,9203,256870.5263075238,1004.7742081264378,0.9952484766350244,0.49353838412073026,1,0,1,0,44,1,255.65,51.132262129827296,BENIGN
192.168.113.212,10.0.144.101,32770,143,ICMP,1230.2108487565133,519,68,701385,0,570133.9739516637,477.1539777862751,12.78131144438288,1.3290505661333496,1,1,0,1,519,1,1194.8637137989779,27.001303814308528,DataExfiltration
192.168.242.138,10.0.89.180,34800,5900,TCP,218.69079954376147,87,67,78205,60227,633003.3101017532,704.1905755581802,1.420070126907542,0.637906517359764,1,2,1,2,87,1,898.9090909090909,179.78299272315633,BENIGN
192.168.17.252,10.0.84.216,37956,80,ICMP,451.4595369686883,79,29,75628,27762,229012.77198441545,239.2240968596273,4.180180897858225,2.0056852790402644,1,1,1,0,79,1,957.3148148148148,191.46330030544527,BENIGN
192.168.250.82,10.0.87.2,3275,22,UDP,962.7698512772779,74,41,24299,13463,39222.25020850236,119.44703071812329,8.3719117502372,2.854005820834347,1,1,0,1,74,1,328.3652173913043,65.67390006926685,BENIGN
192.168.45.106,10.0.137.177,63392,25,ICMP,631.0046596880974,7,5,4848,3463,13171.059630697637,19.017292211330965,52.58372164067478,21.288616890416677,1,1,0,0,7,0,692.5833333333334,138.52612379259048,BENIGN
192.168.36.45,10.0.130.28,16537,993,ICMP,9441.890789135472,598,42,506339,0,53626.86471470635,67.78303353565904,4.3215268759711805,1.8041811625801008,1,0,0,0,598,1,791.1546875,188.04328709516355,DataExfiltration
192.168.152.250,10.0.188.139,13324,5900,TCP,313.9374897483331,21,1,7980,380,26629.50514990027,70.0776451313165,14.269885897651506,6.177097705150739,0,0,0,3,21,1,380.0,76.00302837416348,BENIGN
192.168.57.81,10.0.162.251,1704,53,ICMP,449.36483210085936,66,14,71925,15256,194009.39675767135,178.02906299094653,5.617060401260742,2.631018781817945,0,1,0,4,66,1,1089.7625,217.9546097830913,BENIGN
192.168.217.49,10.0.124.37,43169,995,TCP,2.89415572914891,8849,0,7576856,0,2617984900.9811716,3057541.0683246963,0.00017482065148441238,5.224716674068333e-05,1,8849,1,4,8962,1,856.2386710362753,169.0885292985291,DDoS
192.168.51.81,10.0.36.67,61056,21,ICMP,245.55507312872416,29,25,6905,5953,52362.99880173772,219.9099343050114,4.547316169050448,0.6513166306888908,0,2,1,3,29,0,238.11111111111111,47.62727737274406,BENIGN
192.168.38.150,10.0.251.144,57139,53,ICMP,320.86098626101017,57,38,19028,12685,98837.19541459766,296.07837682927436,3.37748406590537,1.4263073223842861,1,2,0,0,57,1,333.82105263157894,66.76591070290522,BENIGN
192.168.246.144,10.0.51.112,27082,3389,TCP,3.9219514046667463,2152,0,3773897,0,962249811.5375484,548706.4417573676,0.0005609531100440388,0.0002453446890446356,1,2152,1,2,6766,0,1753.6696096654275,111.5547468958288,DDoS
192.168.210.186,10.0.20.58,37999,22,UDP,146.9504689757789,44,38,17666,15257,224041.47621622446,558.0111487328131,1.7920788899485232,0.4696659871855365,1,1,1,4,44,1,401.5,80.30098901878304,BENIGN
192.168.232.71,10.0.224.48,49170,443,UDP,342.2994715779112,6,4,8115,5410,39512.18486447928,29.214184742683386,34.22994715779112,7.91181192253585,0,1,1,4,6,0,1352.5,270.5325098219596,BENIGN
192.168.128.136,10.0.135.195,21904,21,TCP,549.1850555772195,54,34,54011,34007,160270.20237739154,160.2374265401447,6.240739267922948,2.401883859777237,0,1,0,3,54,1,1000.2045454545455,200.0432737291469,BENIGN
192.168.77.207,10.0.182.127,54468,110,ICMP,637.4105059501239,30,2,40943,2729,68514.71632853388,50.20312608795302,19.919078310941373,3.2169256663066945,0,0,0,0,30,1,1364.75,272.9599448078006,BENIGN
192.168.201.238,10.0.200.179,36386,110,UDP,244.90341294640032,72,53,100331,73854,711239.577694747,510.40530017994297,1.9592273035712027,0.5005970060549133,1,1,0,0,72,0,1393.48,278.6976219401782,BENIGN
192.168.180.159,10.0.102.235,36694,143,TCP,717.4642655997109,36,25,7183,4988,16963.91107343382,85.02165602493329,11.761709272126408,4.763231248481881,0,1,1,2,36,0,199.52459016393442,39.910955079588355,BENIGN
192.168.23.154,10.0.205.135,37710,995,TCP,411.79286314464224,1,0,287,0,696.9523410588863,2.428405369543158,411.79286314464224,55.583224453727404,1,1,0,0,1,0,287.0,57.53808043862487,BENIGN
192.168.164.152,10.0.246.155,18817,443,TCP,411.9631968411768,73,72,69951,68993,337272.8463741065,351.97318865330953,2.841125495456392,1.2410214149377952,0,1,0,2,73,1,958.2344827586207,191.64871147450174,BENIGN
192.168.100.41,10.0.166.34,40976,443,TCP,835.0953065624998,4,1,3275,818,4901.236981977546,5.987340559464386,167.01906131249996,34.89411175676257,0,1,1,4,4,1,818.6,163.77822035733138,BENIGN
192.168.47.1,10.0.90.142,46399,53,UDP,477.1428646422856,45,43,16132,15415,66116.46602669163,184.43113482577942,5.4220780072987,2.084143720623961,1,0,1,0,45,1,358.4886363636364,71.69827527492465,BENIGN
192.168.210.71,10.0.242.90,14919,80,UDP,492.3759540952896,86,23,77616,20757,199792.45367648854,221.37555478370336,4.51721058803018,0.5790353464818042,0,0,1,1,86,0,902.5045871559633,180.5037020575913,BENIGN
192.168.169.197,10.0.82.218,63955,995,UDP,325.9286520186274,63,9,86785,12397,304305.86383160803,220.90724320820087,4.526786833592047,0.7774569557369242,1,1,0,3,63,1,1377.5277777777778,275.51077621550786,BENIGN
192.168.153.21,10.0.61.63,27513,22,ICMP,664.5551656039793,71,66,87548,81383,254201.62048769492,206.15293822219843,4.850767632145834,2.048662593360292,0,2,1,1,71,0,1233.0729927007299,246.6168969017817,BENIGN
192.168.32.132,10.0.50.82,29188,53,ICMP,337.97364319707634,36,8,14193,3154,51326.48758023052,130.1876666587965,7.681219163569917,1.507152244968835,0,2,0,3,36,0,394.25,78.85420613824267,BENIGN
192.168.16.241,10.0.243.18,62946,443,TCP,24.68404589087386,21,12,10529,6016,670270.9950039829,1336.895910252731,0.7480013906325412,0.3519986227600269,1,1,1,2,21,0,501.3636363636364,100.28179657834751,BENIGN
192.168.35.179,10.0.114.253,64245,25,TCP,834.3299441002329,93,30,11981,3865,18992.48626044318,147.4236911545192,6.783170277237666,1.3590497229081222,0,0,0,1,93,1,128.82926829268294,25.767471859210254,BENIGN
192.168.92.17,10.0.43.121,26664,21,ICMP,890.1669684397873,85,24,58416,16494,84152.75184979757,122.44893808073601,8.166669435227407,2.2357182666797892,0,2,1,2,85,1,687.2477064220184,137.45082336195554,BENIGN
192.168.130.53,10.0.172.218,39583,5900,UDP,285.55565388309014,81,58,76086,54481,457238.36395638547,486.77026040222705,2.0543572221805046,0.24773801998575018,0,0,0,2,81,1,939.3309352517986,187.86687671902638,BENIGN
192.168.112.57,10.0.66.74,1121,53,UDP,791.9082884648983,49,16,46262,15105,77492.559294914,82.08021174522806,12.183204437921512,5.345594046435105,1,0,0,1,49,1,944.1076923076923,188.8249261995518,BENIGN
192.168.216.142,10.0.162.128,11577,5900,TCP,664.1606503778723,78,65,10639,8865,29366.38897366662,215.30935311906924,4.6444800725725335,0.7726576079410482,0,0,1,4,78,1,136.3916083916084,27.279697378554484,BENIGN
192.168.45.80,10.0.39.240,46636,110,TCP,83.68769979375547,482,0,1155183,522138,20042622.800407723,5759.508281239263,0.06217511128807984,0.011874159332311335,0,482,0,1,927,1,3479.9190871369296,249.23061037559467,PortScan
192.168.182.226,10.0.200.59,5416,5900,TCP,304.0609179319563,13,8,4185,2575,22232.387003162225,69.06510755420217,14.479091330093157,2.9767593965242893,0,0,0,4,13,1,321.9047619047619,64.3958297967742,BENIGN
192.168.81.81,10.0.113.225,37727,21,ICMP,865.7115684789277,78,50,72433,46431,137302.0811179021,147.8552495548818,6.763371628741623,2.8584425524481247,0,2,0,3,78,0,928.625,185.7279981938927,BENIGN
192.168.109.167,10.0.37.119,49137,993,ICMP,967.896701385404,54,4,16923,1253,18778.863461342196,59.923750041694944,16.68787416181731,5.978236489716702,0,2,0,2,54,1,313.37931034482756,62.67849413328641,BENIGN
192.168.171.211,10.0.209.216,56739,53,UDP,892.5405139108085,480,287,133773,79985,239493.89038194498,859.3447446315544,1.1636773323478597,0.42241218586798096,1,1,0,0,480,1,278.6936114732725,55.73888127034393,BruteForce
192.168.1.160,10.0.234.234,45698,143,TCP,825.0123222363443,57,48,79580,67014,177687.04302819454,127.27082635005817,7.857260211774707,3.4335099037724635,0,1,0,0,57,0,1396.1333333333334,279.2281283186619,BENIGN
192.168.216.27,10.0.148.153,43073,80,ICMP,689.8934824676966,99,15,84769,12843,141488.50870550232,165.24290038547787,6.051697214628917,2.2327418746112855,0,0,1,0,99,1,856.2456140350877,171.25179324413452,BENIGN
192.168.191.196,10.0.228.220,36280,110,TCP,411.9189600409056,7,6,5718,4901,25779.342613764322,31.559605798939277,31.686073849300428,4.183365338993671,1,2,0,3,7,0,816.8461538461538,163.38325029128276,BENIGN
192.168.93.65,10.0.68.128,22078,22,UDP,338.4792262782425,72,33,29659,13593,127783.32211278824,310.2110612652077,3.223611678840405,0.9951201902902239,1,2,1,4,72,1,411.9238095238095,82.386644146374,BENIGN
192.168.231.39,10.0.242.163,30336,25,TCP,872.8575202341173,93,63,30805,20868,59199.81073903139,178.72332698486437,5.595240514321264,1.5849903841547606,0,1,1,3,93,1,331.2371794871795,66.24832720545085,BENIGN
192.168.28.181,10.0.116.51,43700,80,TCP,485.77034854309386,82,42,41134,21068,128048.16141321542,255.264654114638,3.9175028108314023,0.5263719559888068,1,2,0,3,82,1,501.6290322580645,100.32733415539195,BENIGN
192.168.33.200,10.0.20.16,1940,53,TCP,543.3352542284443,34,4,8283,974,17037.363079164217,69.93840304723346,14.29829616390643,4.61445114629464,1,0,1,1,34,0,243.60526315789474,48.725534905015095,BENIGN
192.168.186.70,10.0.113.57,54436,53,ICMP,326.77995058215464,26,6,36210,8356,136379.23599843317,97.92522443005569,10.211873455692333,3.062268111801469,0,2,1,2,26,1,1392.6875,278.54276954459414,BENIGN
192.168.117.81,10.0.105.128,10934,995,ICMP,16.37238371455573,842,0,93577,19885,6930084.34068935,51428.064152407256,0.03375749219496027,0.008894978162744944,1,842,0,3,400,1,134.75296912114015,46.78877984377454,PortScan
192.168.71.15,10.0.71.102,54497,22,ICMP,506.19104703759257,85,66,14125,10967,49570.216910882125,298.3063428002232,3.352258589652931,1.5125840131396804,1,1,0,4,85,0,166.17218543046357,33.23591097373568,BENIGN
192.168.124.250,10.0.217.114,28437,143,TCP,811.9580183020474,98,10,12426,1268,16865.403988049355,133.01180303120566,7.518129799093032,2.551748209849597,0,0,1,2,98,1,126.79629629629629,25.360871752727235,BENIGN
192.168.95.156,10.0.236.70,29352,3389,TCP,561.313588899255,6,4,4531,3020,13452.373413598685,17.815353481126586,56.1313588899255,20.753985712441025,0,2,0,1,6,0,755.1,151.03894574104297,BENIGN
192.168.214.15,10.0.10.41,48538,5900,ICMP,637.7672076489223,90,80,6922,6153,20501.210854349098,266.5549403624739,3.7515718096995427,0.8218624765575349,0,0,1,2,90,0,76.91176470588235,15.384414371751058,BENIGN
192.168.167.92,10.0.182.167,51088,25,UDP,75.25914887251027,861,0,147072,108641,3397766.302581767,11440.469536249238,0.21751199096101234,0.055918724973727366,0,861,0,3,199,1,296.9953542392567,147.81155926727544,PortScan
192.168.97.77,10.0.230.241,10635,53,TCP,405.301168454841,61,53,26424,22959,121842.72793554084,281.2723201233553,3.555273407498605,0.8778363985620694,0,2,1,3,61,1,433.1842105263158,86.6379968742761,BENIGN
192.168.4.243,10.0.246.19,41061,3389,TCP,694.9591190373652,33,2,37108,2248,56630.66923204728,50.3626746397412,19.855974829639006,2.935205490142376,1,0,1,0,33,0,1124.4571428571428,224.898888308221,BENIGN
192.168.15.217,10.0.236.183,49698,3389,UDP,207.37443520555905,84,63,82101,61575,692833.7133628924,708.8626901107017,1.4107104435752316,0.14491647055653153,1,2,1,0,84,1,977.3877551020408,195.47885032515921,BENIGN
192.168.154.156,10.0.114.213,28720,25,UDP,33.81382357319491,51,23,45567,20550,1955324.568866937,2188.4540752930916,0.45694356179993123,0.21290753399284318,0,0,0,2,51,1,893.472972972973,178.69589721509237,BENIGN
192.168.161.202,10.0.168.160,62705,143,ICMP,695.286904240416,33,7,36434,7728,63516.225792064804,57.53020768268177,17.3821726060104,2.7527943317634107,1,0,1,3,33,1,1104.05,220.8147404939055,BENIGN
192.168.163.43,10.0.29.165,5968,443,UDP,858.8862235610505,24,12,10262,5131,17922.04785422996,41.91474844099777,23.857950654473626,7.420582504699297,1,0,0,2,24,0,427.5833333333333,85.5193741198573,BENIGN
192.168.10.69,10.0.85.131,14418,995,UDP,48.29810867461962,429,77,548631,98472,13398102.28097087,10476.60071761568,0.09545080765735103,0.037300414325819244,0,0,0,3,429,1,1278.8596837944665,255.7721831997324,BruteForce
192.168.220.179,10.0.119.177,58632,110,TCP,935.4427831458102,42,24,29550,16885,49639.594036786795,70.55482300910796,14.173375502209245,2.819933355904733,0,1,0,3,42,1,703.560606060606,140.7150102608449,BENIGN
192.168.88.109,10.0.163.240,6469,3389,TCP,556.6255533047172,77,11,5634,804,11566.123692628253,158.09550869078694,6.325290378462696,3.115044034389249,0,2,1,3,77,1,73.1590909090909,14.634022357074606,BENIGN
192.168.103.90,10.0.174.122,17393,80,TCP,327.1348469357479,2,0,380,0,1161.600494595537,6.113686813660721,163.56742346787394,70.30219765238135,1,1,0,1,2,1,190.0,38.03525855439614,BENIGN
192.168.161.178,10.0.63.228,36004,110,UDP,859.8199054952526,1,0,746,0,867.6235514346545,1.163034251252888,859.8199054952526,217.84298798627015,0,2,0,1,1,0,746.0,149.35662541484112,BENIGN
192.168.188.169,10.0.33.211,13540,3389,UDP,344.034411784998,72,26,6673,2409,26398.522034114816,284.8552256488936,3.510555222295898,0.9905311073596315,1,1,1,4,72,0,92.6734693877551,18.53622623640968,BENIGN
192.168.164.161,10.0.175.13,62247,995,TCP,654.1329643733371,88,71,19105,15414,52770.616801233045,243.0698476605943,4.114043801090171,1.0766315088502074,0,2,1,1,88,1,217.1006289308176,43.422303358590916,BENIGN
192.168.141.164,10.0.120.141,53515,993,ICMP,19.92645797098022,74,60,35257,28586,3203931.1799908127,6724.727505267123,0.14870491023119567,0.02305697794266022,0,2,0,4,74,1,476.44029850746267,95.28993128371933,BENIGN
192.168.161.16,10.0.237.170,10347,143,ICMP,530.7348675022653,90,54,58035,34821,174957.4141171414,271.3219138544452,3.6856588020990646,1.1639182123694911,0,1,0,4,90,1,644.8333333333334,128.96822114862752,BENIGN
192.168.119.165,10.0.60.166,64139,53,TCP,578.210918763326,360,142,228870,90276,551954.2949527613,868.1952964044236,1.151814579209813,0.3122986606512554,0,0,0,1,360,0,635.7490039840637,127.15010008474738,BruteForce
192.168.89.12,10.0.143.59,54169,80,TCP,542.3590464309798,88,82,98161,91468,349637.3873504331,313.4454954124824,3.1903473319469398,1.1597338357213176,1,1,1,0,88,1,1115.464705882353,223.094987376826,BENIGN
192.168.116.214,10.0.213.190,35836,443,TCP,295.77727691504504,48,47,21795,21341,145839.465593531,321.1876212765543,3.1134450201583688,0.5412817039709445,1,0,0,3,48,0,454.06315789473683,90.81304966199896,BENIGN
192.168.65.88,10.0.183.247,49995,80,UDP,83.6450507654141,96,73,51511,39170,1084116.7429537284,2020.4423149191134,0.4949411287894325,0.09082088194475274,1,2,1,1,96,0,536.5739644970414,107.31633682639895,Malware
192.168.187.43,10.0.103.114,28164,53,ICMP,4114.998883847036,932,90,604869,0,146991.2913887644,248.35972714640232,1.6213385394875663,0.47328257095469545,1,1,0,0,932,1,591.848336594912,166.82489065695196,DataExfiltration
